"72.6400","210.0000","40.8400","998.3100","980.3400","206.6800","61.4400","120.5200","144.9400","55.2900","1038.9500","179.0500","14.1600","130.7400","80.3100","89.7700","161.1900","118.6000","52.3700","253.5200","77.6200","156.0800","11.3200","55.9200","240.1500","149.5300","128.0100","50.8000","73.9100","103.1700","51.2800","61.5000",
"73.4200","211.1600","41.3800","993.8400","972.9200","205.2600","60.9300","121.0000","145.6400","55.9400","1025.6700","178.3500","13.8800","131.7900","80.4100","89.1600","158.8700","118.3400","52.1300","250.9700","77.5700","156.3100","11.4200","56.5300","236.5400","149.5200","128.8500","50.8400","74.6300","105.2700","51.9100","61.3700",
"73.5900","212.4500","41.0100","992.1900","968.1500","203.5000","61.0800","122.0700","146.0100","56.6700","1028.7000","177.9100","13.8000","129.8100","81.0900","89.2200","160.1700","117.9100","52.3600","249.0700","77.6800","155.7300","11.3700","56.1400","238.6200","149.9400","128.5400","50.8500","74.0100","103.2300","52.3400","60.9800",
"73.5500","212.1000","40.5000","992.7700","970.8900","204.1500","61.3300","122.0900","146.2100","57.5800","1026.8700","176.9900","13.5500","127.3000","80.7000","89.2500","159.2800","119.1600","52.1000","246.4100","77.8900","154.2400","11.3200","55.6600","263.5300","148.9200","127.7800","49.4300","72.7700","100.8700","52.6100","61.3800",
"73.3300","211.3100","40.2800","986.9500","965.4000","201.7500","61.3300","120.7000","145.2400","57.3100","1024.4500","176.9900","13.4800","126.7700","80.6000","88.8800","156.0200","117.7300","51.5300","245.7300","77.8700","153.3100","11.2400","55.3600","262.0000","147.8900","127.3700","48.7400","72.2300","100.3000","53.1500","61.2100",
"73.3700","211.6800","40.1300","975.9600","953.4200","201.9900","60.5000","121.1300","145.5500","57.6100","1010.0400","176.3000","13.8000","125.7800","80.8300","88.4900","156.2100","116.8600","51.7700","247.5300","77.7500","155.0000","11.1200","54.8900","262.0700","146.4000","126.4200","48.7600","72.7000","101.7400","53.8700","61.5500",
"73.9300","211.7700","39.9700","976.9100","955.9900","204.7000","60.7500","120.0400","145.5700","57.4400","1001.8100","175.5300","13.9200","126.7100","80.7700","89.0500","154.3000","117.5700","50.6200","245.8500","77.8700","155.2700","11.0300","54.4300","264.1400","146.1600","126.7000","48.9100","73.1100","102.0400","54.2200","61.5200",
"73.4800","211.0900","39.7300","968.8500","947.1600","203.3900","60.5000","118.7300","144.3700","57.4800","1000.6300","175.1500","13.5300","126.9100","80.7900","88.6000","152.1900","117.6800","50.0800","244.1300","77.9000","155.0400","11.0200","54.0900","264.5700","145.0500","125.7300","48.0800","72.6300","103.2200","53.8100","61.1900",
"73.8900","211.3000","39.8800","967.6600","943.8300","198.1800","61.0200","119.0600","143.7300","57.4700","1006.5100","174.0300","14.2900","124.9400","81.9900","88.2000","152.5100","116.5400","50.5500","245.5900","77.6500","154.6000","11.1000","54.4000","260.2700","145.9100","125.4700","48.4300","71.8800","100.9400","53.8000","60.7300",
"73.4300","209.6600","39.5900","953.5300","930.0900","199.4100","57.9800","117.8500","142.7700","57.1400","994.1300","171.6500","13.8900","124.3200","81.4700","87.9400","151.5900","112.9500","49.8300","242.1200","77.6400","154.0400","10.9300","53.8100","259.3200","142.9300","123.8500","48.1500","71.8400","100.2500","51.6100","59.8000",
"73.6900","210.4900","39.5600","951.0000","928.8000","198.4300","58.5100","117.2100","143.5000","57.2000","996.4700","172.7100","13.8100","123.7600","81.5300","88.8500","151.5800","111.3400","49.6500","241.1700","77.6500","154.0400","10.9400","53.9500","256.0400","143.3400","124.0600","48.2300","71.8300","101.1700","52.6600","59.8600",
"74.2500","209.5900","39.7100","940.8100","918.5900","198.5300","58.0900","118.5300","144.0100","57.2500","978.7600","169.8700","13.3600","123.0600","81.2200","89.1900","151.9500","109.9900","49.2400","240.6900","77.9800","153.8800","10.7600","54.1400","256.1700","142.2200","124.2100","48.4400","72.0300","101.9300","53.0300","59.6300",
"74.3200","208.0200","39.6700","927.6900","906.6900","199.0200","56.6200","118.1500","142.1300","56.5800","965.1400","166.1800","13.0200","121.0900","80.6600","88.7200","149.7400","108.0500","49.3600","241.5500","77.5300","152.3300","10.6800","53.7500","254.3300","140.7500","122.9400","47.9400","71.7300","103.1600","52.0500","59.2200",
"74.6100","209.7600","39.7600","932.2600","911.7100","200.8800","57.1600","120.3500","142.6100","57.2000","971.4000","170.2900","13.1900","125.0500","82.1400","88.8100","151.9400","108.0200","50.9500","244.2900","78.3000","153.3300","10.8700","53.8600","259.2800","141.2100","124.0500","49.0000","72.4800","105.2100","51.2600","59.7700",
"74.5300","209.8300","39.8900","919.4600","898.7000","203.0700","56.2600","120.9500","144.2900","56.5500","953.6600","168.3200","12.1500","121.0800","81.3700","88.6300","149.0300","106.0300","50.0900","243.9800","78.4200","152.4000","11.0100","54.1300","258.2300","138.4100","123.9300","48.7100","72.4200","118.4100","50.3900","59.1300",
